,open,high,low,close,volume
2025-01-02,53.6000,53.9500,52.0100,52.8800,2393516
2025-01-03,52.7200,53.0700,52.2100,52.4500,1477736
2025-01-06,52.9900,55.6400,52.8700,54.3400,4114191
2025-01-07,54.0000,54.4400,53.2600,54.3200,2438201
2025-01-08,54.0100,54.4000,52.9400,53.3100,2450937
2025-01-09,52.9600,53.1800,52.3700,53.0600,1767039
2025-01-10,52.8900,55.6800,52.4700,55.0400,4544291
2025-01-13,55.2400,56.2500,55.1000,55.4500,2274840
2025-01-14,55.6800,56.6000,55.5500,55.5500,1945433
2025-01-15,55.7400,56.5300,55.2100,56.3000,2285596
2025-01-16,56.7000,56.7000,55.1600,55.1600,2714974
2025-01-17,55.2200,55.9300,54.9300,55.0900,2591836
2025-01-20,55.2200,56.9000,54.6000,56.3700,3039528
2025-01-21,55.8500,56.0500,55.4700,56.0500,1996392
2025-01-22,55.7000,56.3900,55.2400,56.2500,1779763
2025-01-23,56.6600,56.7200,55.5400,55.8200,1806095
2025-01-24,56.3200,58.0000,56.0900,56.7900,2946290
2025-01-27,57.0500,57.6700,56.5100,57.6200,2550047
2025-01-28,58.5000,59.2700,58.2100,58.4400,2746931
2025-01-29,58.5100,58.8300,57.8600,58.7400,2181761
2025-01-30,58.8700,59.4600,58.5100,59.3300,1686811
2025-01-31,59.3300,59.4100,58.6200,58.9200,2123543
2025-02-03,56.5600,57.3300,55.7900,57.2100,4036531
2025-02-04,56.7500,57.3400,56.0600,57.3400,2022115
2025-02-05,57.0300,57.2700,56.0600,56.6500,2447225
2025-02-06,56.4200,57.7700,56.0800,57.5200,2167318
2025-02-07,57.7000,58.1500,56.5400,56.8800,1998129
2025-02-10,56.8200,57.8200,56.8100,57.5500,1881145
2025-02-11,57.4800,57.7400,56.8300,57.1800,1978418
2025-02-12,57.5600,58.3300,57.3000,58.0000,2687822
2025-02-13,58.7900,61.2900,58.7900,61.1300,5139254
2025-02-14,60.5200,62.0300,60.4000,61.3200,2945013
2025-02-17,61.4100,61.8000,61.2300,61.5000,1824490
2025-02-18,61.7900,62.2300,61.1700,62.2100,2093787
2025-02-19,61.8900,62.0300,60.6500,61.1800,2745015
2025-02-20,59.3400,60.7700,58.8700,59.6300,3990432
2025-02-21,59.6500,59.8500,57.8700,58.8000,4007361
2025-02-24,59.6000,59.9700,59.1800,59.6500,2407404
2025-02-25,59.3500,60.9400,59.2000,60.7000,2098724
2025-02-26,60.6100,61.5800,60.5500,61.4300,1974930
2025-02-27,59.8400,60.7200,59.7000,59.9800,2725518
2025-02-28,59.2200,60.0200,58.7900,59.7700,4157028
2025-03-03,59.5000,62.2900,59.2300,60.7300,3357936
2025-03-04,59.6200,59.7500,56.9500,57.8100,5040808
2025-03-05,59.4800,61.0300,59.0900,59.5900,4451123
2025-03-06,60.8000,62.8700,60.7500,62.3000,4775007
2025-03-07,61.5700,62.1500,60.0900,60.7000,2864015
2025-03-10,61.7400,62.3200,60.5000,61.9600,3613491
2025-03-11,61.8900,63.1700,60.2600,60.7600,4046164
2025-03-12,61.0600,61.2200,59.9800,60.5000,1824873
2025-03-13,59.8000,60.3200,58.7700,59.7200,2758884
2025-03-14,59.3100,60.9400,58.7200,59.9700,2933762
2025-03-17,60.1500,60.7000,59.6300,59.8800,1872862
2025-03-18,60.3600,61.5500,60.1300,61.2800,2910571
2025-03-19,60.5600,61.1500,59.7200,59.9500,2214608
2025-03-20,59.9900,60.0200,57.9200,58.4900,3393659
2025-03-21,58.6700,58.9000,57.7000,58.3600,7410891
2025-03-24,59.3700,59.5600,58.3800,58.6500,2365705
2025-03-25,59.1800,59.5900,58.8100,59.2500,2203636
2025-03-26,59.8000,59.8100,57.8700,58.0300,2140217
2025-03-27,55.8000,56.5700,54.7500,56.4700,4804005
2025-03-28,56.0000,56.6000,55.4400,55.7500,2572723
2025-03-31,55.1300,55.1900,53.5500,54.1900,3831087
2025-04-01,54.7200,54.7200,53.7300,54.2300,2580527
2025-04-02,53.7000,54.2700,53.2500,53.9700,2147529
2025-04-03,52.1900,54.0500,51.5200,51.7600,4681619
2025-04-04,51.5000,51.6000,48.3050,49.0650,7911418
2025-04-07,45.6600,51.4600,45.6000,49.0450,9597233
2025-04-08,49.7850,50.0100,48.3150,48.3150,5421050
2025-04-09,46.8700,48.3600,45.9500,46.6200,5711669
2025-04-10,51.2300,51.2700,47.5350,47.5950,5310883
2025-04-11,48.3100,48.4900,46.9500,48.1950,4095267
2025-04-14,49.1200,49.5200,48.6750,49.2600,3063537
2025-04-15,50.5000,51.1600,49.8000,50.1400,2536682
2025-04-16,49.5800,50.3900,49.0750,50.3900,2300494
2025-04-17,50.2100,50.7700,49.8100,50.2300,1993456
2025-04-22,50.9500,51.5900,50.1600,51.4200,2481265
2025-04-23,52.2800,53.5100,52.1000,53.0100,3151849
2025-04-24,52.8600,53.8300,52.6900,53.8100,1649627
2025-04-25,54.3200,54.8200,54.0000,54.5900,3250409
2025-04-28,55.0500,55.5700,54.9200,54.9700,2364594
2025-04-29,54.4300,54.5300,53.2800,53.9400,4119468
2025-04-30,52.9100,54.3700,52.1200,52.4700,4467210
2025-05-02,53.5500,53.7700,52.3900,53.3000,3648200
2025-05-05,53.5000,54.2000,53.0900,53.9300,2565587
2025-05-06,54.3600,54.4800,53.0300,54.1200,3203677
2025-05-07,54.3300,54.9200,53.6600,53.9900,4351006
2025-05-08,50.5000,50.8700,49.7600,50.8700,5007933
2025-05-09,51.3000,51.9200,50.8500,51.0700,3084685
2025-05-12,52.1100,54.5100,52.0500,52.8600,6323066
2025-05-13,53.1400,54.0300,53.0400,53.9400,2144270
2025-05-14,53.9300,54.0300,52.9400,53.6900,2286988
2025-05-15,53.5000,53.9400,52.9200,53.2300,2198848
2025-05-16,53.2600,53.4800,52.4200,52.5000,2190499
2025-05-19,52.4600,52.9500,52.4500,52.7300,1071382
2025-05-20,52.6100,53.5500,52.0700,53.2500,2372821
2025-05-21,53.0700,53.2300,52.3200,53.2300,1568501
2025-05-22,52.7300,53.1500,52.1700,52.6400,1532043
2025-05-23,52.5000,52.9000,49.9250,50.5400,4321619
2025-05-26,51.6100,51.8100,51.2300,51.5900,1592755
